rating,tips,cat_name,cat_parent
9.2,cool circular bar..... after a certain amount of liquid u might want to check the loo ports...!!!,Modern European Restaurant,
8.8,Great food - worth the 1 star.,Molecular Gastronomy Restaurant,
9.0,"Enjoy great food whilst wondering whether the guy on the table next to you is a ""dad or date"".",Molecular Gastronomy Restaurant,
5.3,Birthday boy/girl get to eat for free just bring along a valid ID! Great selection to choose from in the evening! Great value for money! The dessert bar is simply the best!,Molecular Gastronomy Restaurant,
7.5,"Когда накатит тоска по Родине, сюда можно прийти и съесть наваристого борща и выпить компот из сухофруктов.",Polish Restaurant,
7.9,Try the homemade brownie cake - Pure chocolate indulgence!,Polish Restaurant,
8.1,Massive portion! Proper polish food and extremely sweet customer service! Ask to be served by sweet girl Monika. Try all different vodka types! Yammy,Polish Restaurant,
7.7,"Think of sharing. It's not usual that I can't finish a meal, and I took half of the Honey Pork Ribs home!",Polish Restaurant,
8.2,My first try for Polish cuisine. The rye soup was superb and it has a nice atmosphere for dinner. Vodka was great too. Would visit again :),Polish Restaurant,
7.7,A really good 2-course lunch for £25 in the Chelsea area is bloody good! Smacznego! 😊,Polish Restaurant,
7.0,I have had the best time ever. They have best coffee cake. Their coffee is so good. The place is luxurious.,Polish Restaurant,
9.0,"is hard not to love a place where each table is adorned with a button saying “Push For Champagne,"" though the house speciality cocktail, a Pink Rhubarb Gin & Tonic, is also a good bet.",Russian Restaurant,
9.2,Best russian place in London!! Take your friends here if they are looking for russian cuisine experience!! Food is amazing! Omnomnom,Russian Restaurant,
7.9,The best Russian food in London by far! Highly recommend...seledka pod shuboy- ahhhh!,Russian Restaurant,
6.6,Yogurtlu Kizartma is the best way to start your dinner!,Russian Restaurant,
6.8,Great service and food is delicious. Try sea buckthorn infused vodka,Russian Restaurant,
6.2,Armenia (Around the World in London),Russian Restaurant,
7.0,"The same taste as in Petersburg, the homeland of Stolle chain. The best Russian pies in the universe.",Russian Restaurant,
7.0,Lots of tasty lunch options that are healthy and full of energy. Numerous vegetarian options too. Try the veg burrito or a salad.,Salad Place,
8.3,Great place for lunch takeaway. Reliably tasty food and heavenly mac and cheese!,Salad Place,
8.5,Absolutely gorgeous porridge!,Salad Place,
8.0,Juicy tender grilled lamb box was delicious! Highly recommended.,Salad Place,
8.6,Their crunch salad box with chicken and/or halloumi is tasty & filling and for £5.50 has to the best value in London.,Salad Place,
7.6,"Great food, very healthy, you can see the nutritional value before you buy, I'll be back!",Salad Place,
7.6,Super healthy and fresh salads made right in front of you.,Salad Place,
6.4,Try the Popeye Power juice. My favourite!,Salad Place,
7.5,"The service is totally broken, expect to wait a while. Food however, is pretty good on the Breakfast front.",Salad Place,
7.1,"Almost a bit shabby, you arrive too late in the morning and food is sold out, people are chaotic waiting... all that makes it super sympathetic! Superb counter staff makes adds up to positive standout",Salad Place,
7.3,Had a Malaysian chicken curry which was blander than George Osborne's sex dreams. I had the brown rice to accompany it which was a bad move. It was like chewing on the sawdust.The salads looked good.,Salad Place,
8.3,Great place to go to for a quick bite to eat at lunch. The food is prepared with fresh ingredients. Chicken and bacon sub is delicious here! Staff are friendly and its cheap! Decent coffee too!,Salad Place,
6.9,Awesome! This Should be in Costa Rica too! Great price for an awesome food,Salad Place,
9.0,"Very good vegan lemon drizzle cake (1,90 GBP).",Salad Place,
7.5,"The pizzas are very tasty and good, normally £3.99. Also, the chocolate cake is amazing. Fridays after 3pm is happy hour on pizza.",Salad Place,
7.2,"Pre-order with their app to miss the lunch time rush. If you order in store, look out for the celebrity collection names on their receipts",Salad Place,
7.9,"Friday half price salads after 2:30. Quick, or they'll run out!",Salad Place,
5.6,Book online and pick up to avoid long queue for custom slads.,Salad Place,
8.7,Coffee shipped from Rome! Best coffee in London. The hot pots are sublime and all the breakfast and lunch options are great. I keep coming back again and again with friends family and clients. Great!,Salad Place,
7.8,Get the sweet potato,Salad Place,
7.0,Good choice of healthy food - nice for a quick meal.,Salad Place,
7.3,Slightly pricier than Pret but infinitely better,Salad Place,
7.5,40% off for students on Mondays and Tuesday's!,Salad Place,
6.4,You can pick up ready made salad or choose your own. The special summer tuna salad was filling and good,Salad Place,
7.9,Great healthy tasty food near Baker St station. Cool seating downstairs too.,Salad Place,
6.5,Super egg bowls are pretty good for a fast breakfast,Salad Place,
7.3,"It's one of these want to be trendy salad bars, in fairness it's not overly expensive and the selection of combos is extensive.",Salad Place,
6.8,Quite good vegan options. Super health ❤️✌🏼,Salad Place,
7.5,"Healthy, fresh and very well-balanced meal. You can make your own salad too!",Salad Place,
6.4,Haloumi hot pot is a winner.,Salad Place,
6.4,Ive tried practically all the salads and The Chipotle wins hands down!!!,Salad Place,
7.7,Super healthy salads and df smoothies.,Salad Place,
6.2,Food is good... Quick and healthy...,Salad Place,
8.8,Nice coffeeshop for especially for home(!) office days. Service is really good.,Salad Place,
5.8,Cracking avocado on toast for breakfast,Salad Place,
6.6,Pancakes are insane and the milkshakes are killer,Salad Place,
6.4,Salads galore.,Salad Place,
6.5,Good salads but boy are the staff miserable... Smile guys!,Salad Place,
8.4,"Very lovely place! Super friendly staff, tasty breakfast and (italian) snacks as well as great coffee are the best way to start your day. Fully recommend it! Sorry for the low tip, sir! My fault! :-/",Salad Place,
7.1,Love the food but customer service is hit and miss and sometimes border lining rude. Glasses and dishes are not very clean in general.,Salad Place,
6.7,"You can come up with some amazing 'create your own' salads. Cous cous, salmon, avocado and roasted squash is recommended.",Salad Place,
5.7,Try the astoundingly good pasta salad with mozzarella and some type of raw pig. Unless your a veggie. Or have dairy allergy. Or fancy something else. You're an adult and can make your own decisions.,Salad Place,
8.6,Good for you food does not get any better in Ealing.,Salad Place,
5.6,Crazy busy at office lunchtimes but the line does move fast. Great fresh food - opt to make your own rather than getting pre-packed as you have much more control.,Salad Place,
8.1,The closest thing to Shoreditch in Hackney.,Scandinavian Restaurant,
8.1,"Light and cozy, good food, friendly staff, free wifi. Nice place for lunch",Scandinavian Restaurant,
9.0,everything was good but the mackerel and scallop starters stood out,Scandinavian Restaurant,
7.7,"The scotch quails egg is AMAZING, as is the lamb. Wonderful chilled atmosphere, and very friendly attentive servers.",Scandinavian Restaurant,
8.5,Best cinammon buns in London,Scandinavian Restaurant,
9.0,Use the basement toilet. Stare at the vintage album covers of terrible '70s Swedish rock bands & try to out shit them. Then spend the rest of your life trying to replicate their ironic awesomeness,Scandinavian Restaurant,
6.2,The misery of the whole experience isn't worth the cheep prices. Eat before you go or wait till you get home!,Scandinavian Restaurant,
7.8,"GQ recommends: If you want a wholesome, hearty breakfast then opt for the raggmunk (Swedish potato pancakes), bacon & lingonberry. Order the moreish blueberry smoothie to help wash it all down.",Scandinavian Restaurant,
7.8,They revamped the place: worth the very effort. It's a beautiful shabby chic gastropub serving beautifully made cocktails. Timeout Black members get 50% off food.,Scandinavian Restaurant,
7.4,"We tried breakfast board and spicy poached eggs! Delicious delicious delicious!!! Friendly staff, Kupp is very lucky to have the lovely waitress Pilar!",Scandinavian Restaurant,
6.6,Solid Scandinavia food,Scandinavian Restaurant,
7.9,Lovely owner and the food is great. NB If you don't like dill you won't like the menu,Scandinavian Restaurant,
7.6,Healthy Scandinavian cuisine is unique in the area and an absolute favourite.,Scandinavian Restaurant,
6.0,"Sadly average at best :( we had the poached eggs, which should be a triumph in a brunch place, but they disappointed. Not well cooked, hollandaise was tasteless, coffee bad too :(",Scandinavian Restaurant,
6.2,"Typical Ikea fare. Surprised, they serve soup here... alas watered coffee though... only the Cafe side has better coffee.",Scandinavian Restaurant,
6.2,Meatballs .....so wrong ...so right....,Scandinavian Restaurant,
5.5,Veggie meat balls - pretty good,Scandinavian Restaurant,
7.9,All the Specials are fresh from Billingsgate Fish Market that morning. Order from the Specials Board for the best fish in the area by a mile,Seafood Restaurant,
8.4,Best fish and chips I've had. And try the calamari too! Where else could you get Calamari to takeaway.,Seafood Restaurant,
7.2,Get a £10 gift voucher free!  http://www.lochfyne-restaurants.com/voucher-offer/voucher-offer-ten-pound/,Seafood Restaurant,
4.9,"Great Cod fish, taste's delicious 👌😋",Seafood Restaurant,
8.2,"Soup, salad, rice boxes",Soup Place,
8.0,Ask for a taste of any soup to try before you buy,Soup Place,
7.3,They'll let you have tasters of the soups to help you decide!,Soup Place,
7.0,Try the porridge its really nice!,Soup Place,
6.4,You can pick up ready made salad or choose your own. The special summer tuna salad was filling and good,Soup Place,
5.6,Book online and pick up to avoid long queue for custom slads.,Soup Place,
6.1,Your standard lunch hour salad place - nothing really that special.,Soup Place,
5.9,It was my first but I really loved how fresh and taste the food was.,Soup Place,
5.7,Chicken Laksa!!!,Soup Place,
5.7,Try the astoundingly good pasta salad with mozzarella and some type of raw pig. Unless your a veggie. Or have dairy allergy. Or fancy something else. You're an adult and can make your own decisions.,Soup Place,
5.2,Monica the barista is awesome.,Soup Place,
5.3,Disappointing salads,Soup Place,
5.2,"Fast wifi, nice seating area.",Soup Place,
7.1,"Lovely food, friendly staff and very happy atmosphere - worth a visit!",South American Restaurant,
7.5,"The fried chicken is amazing! The breading has just a touch of spice that makes my taste buds sing, and the chicken was so moist! KFC eat your heart out!",Southern / Soul Food Restaurant,
8.6,"Slow, overpriced, underportioned and COLD food. Disappointing?",Southern / Soul Food Restaurant,
7.9,The veggie platter was surprisingly good. The live music in the upper bar was really cool!,Southern / Soul Food Restaurant,
6.4,Try buffalo wings and chicken and waffles. Really good food - overall! Me and my friends loved it.,Southern / Soul Food Restaurant,
9.0,"Try the Lobster Festival deal - 1kg lobster, fries and a beer or margerita for £15! Bargain!",Southern / Soul Food Restaurant,
6.7,Great food.,Southern / Soul Food Restaurant,
6.6,Chicken and the friendly atmosphere.,Southern / Soul Food Restaurant,
6.0,Quite bland. BBQ lamb was tough.,Southern / Soul Food Restaurant,
7.5,Had the 'prison plate'. Very nice indeed!,Southern / Soul Food Restaurant,
7.9,"Tapas, Estrella beer",Spanish Restaurant,
8.9,Order the Bilbao steak for two. £59 for two - superb meat. Tarta de la abuela for dessert is AMAZING. You won't be disappointed.,Spanish Restaurant,
6.3,The food was bland and the service wasn't the greatest. The red wine was good tho.,Spanish Restaurant,
6.4,Nice breakfast and coffee. The flamenco eggs are worth a try!,Spanish Restaurant,
4.9,"Beautiful place, but the beer isn't cool enough, the spanish food seems chinese fast food, the tapas to share aren't enough for even one person and the service sucks, we had to wait ages to order.",Spanish Restaurant,
6.0,One of the best places to eat in Bluewater. It's not cheap but it's not processed rubbish either,Tapas Restaurant,
5.2,"The worst meal I had in a long time! Very low quality food and not even cooked very well, there was just NOTHING I liked! So disappointing!",Tapas Restaurant,
7.7,"Every time we eat here we are impressed by the freshness of the food and flavours. Love the spicy sardines on toast, butter bean and chorizo stew, and salad with cheese, walnuts and port reduction!",Tapas Restaurant,
8.2,"I LOVE the Sardines, Steak fillet, port fillet and custard for dessert. I tried many plates but these are the best one.",Tapas Restaurant,
8.1,Go and have lots of fondue!,Swiss Restaurant,
6.3,"It was great fun, but I'm glad I come on a company party and didn't have to pay for it. I'd be a bit annoyed if I have payed £50 for it.",Theme Restaurant,
6.6,Blindingly good experience. Do you see what I did?,Theme Restaurant,
6.4,"Limited,boring,overpriced (for what you get) menu but it's all about the decor,and the kids love it.Better places to go for food if you are child-less.",Theme Restaurant,
7.4,Mindblowing veg manchurian,Vegetarian / Vegan Restaurant,
9.1,Get a slice vegan chocolate cake & a soya latte while waiting for your tattoo appointment next door at Kids Love Ink.,Vegetarian / Vegan Restaurant,
7.9,"I really love that smell of squashed fruit when you walk in, my favorite are citrus juice cleanse",Vegetarian / Vegan Restaurant,
7.9,Great vegan and vegetarian junk food! On Sunday they offer brunch with vegan chicken and waffles.,Vegetarian / Vegan Restaurant,
9.2,"Don't let the unmarked back alley scare you, this is one of the best brunch cafes in London! Cosy, off the street, friendly, and great seating inside and outside. Go early.",Vegetarian / Vegan Restaurant,
7.4,"I'm always fascinated by how much trendy coffee shops can push the price of Avocado toast made of one piece of sourdough bread. I think Mother is winning so far. Very small, £6 and was well spicy 🔥",Vegetarian / Vegan Restaurant,
6.9,"Get chili sauce, it is fast service but make sure you have cash as they don't accept cards.",Vegetarian / Vegan Restaurant,
6.7,"The Toasties are amazing (but expensive). Go with Natura if you have nowhere else to go, otherwise I recommend trying Birdie Num Nums or Chinwag.",Vegetarian / Vegan Restaurant,
5.6,"Hard as rock lemon poppy seeds muffin, extra-boiling 'flat white', rude guy at the till. Lovely girl w/hair band replaced my coffee, at least she tried to help.",Vegetarian / Vegan Restaurant,
7.4,Be aware that there is no business lounge :-(,Airport,
7.4,forest and birds as background lounge sound ?? nice for 10 mim and really annoying after 30mim :-/,Airport,
7.4,WiFi here is great quick security well designed airport,Airport,
7.4,By far the most pleasant airport experience of all London airports. Easily less than 10 mins between entering airport building and reaching the gate!,Airport,
7.4,No Lufthansa office + usual UK dislike of anything German leaves you without any assistance in case of problems :(,Airport,
7.4,"Take the DLR,  parking is limited and astronomical.",Airport,
7.4,"Olympics may be over, but London is still one of the greatest cities in Europe. Make the most of your London trip with Lufthansa BeLocal.",Airport,
7.4,5 minutes from taxi to beer at the bar.... Not bad!,Airport,
5.7,Hate this lounge. Today two consecutive AirFrance cancellations. Sitting on a wooden chair for already 7 hours,Airport Lounge,
5.7,"Best airport in London, easy & relaxed 🔝😊",Airport Lounge,
5.8,"England's largest YHA hostel is a family-oriented place with lots of facilities for kids. Other amenities include a bar, TV lounge, Internet access and a games room.",Hostel,
7.4,Generator hostel. A genuine prison experience.,Hostel,
6.4,This hostel has a lovely location in Pimlico by the Thames with views across to the Battersea Power Station and some of the dorms have balconies with river views.,Hostel,
6.9,very dirty common spaces and a very rude management!,Hostel,
5.6,"DO NOT STAY HERE. We were left out on the street (and other guests too). Is not a nice place, we heard rats at night. Seriously, there are lots of better options in London for your money.",Hostel,
7.7,"Only place in Canary Wharf on a Friday that's not packed, obnoxious and loud. Great music, great cocktails, top notch!",Speakeasy,
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
9.3,Quite a walk from Stratford STN - if you are bringing your own cycling shoes for a track session make sure you have LOOK cleats for the Condor bikes,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
7.8,Run as fast as you can 😄,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
6.9,Staff are helpful.,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Riding that track is so much Fun! So smooth! And there is free wifi as well which is good for the people waiting in the stands!,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
9.3,Amazing building,Athletics & Sports,Outdoors & Recreation
7.9,This building has a stunning  design and tonnes of natural light,Recreation Center,
5.9,Nice place ...,Recreation Center,
7.9,This building has a stunning  design and tonnes of natural light,Recreation Center,
5.9,Nice place ...,Recreation Center,
7.9,This building has a stunning  design and tonnes of natural light,Recreation Center,
7.9,This building has a stunning  design and tonnes of natural light,Recreation Center,
7.5,"Great modern gym with some very fancy equipment (you log in to each piece with a digital key...). Quite limited on free weights as a trade off, but good if you use the machines a lot.",Gym,
